job_title,salary,company,location,is_remote,job_rating,job_summary,post_date,extract_date,job_url
Environmental Scientist/Engineer – Data Analytics,,Integral Consulting Inc.,"Olympia, WA",,,"Collaborate with multidisciplinary teams (data managers, engineers, environmental scientists, toxicologists) to develop and implement data analysis plans to…",17 days ago,2021-01-15,https://www.indeed.com/rc/clk?jk=f495f3ab61db72e6&fccid=a753b73c99080ae9&vjs=3
Data Scientist,,Sourceability,United States,Remote,5.0,"We are seeking a hands-on Senior Data Scientist to skillfully apply mathematics, statistical analysis, machine learning, prediction, and other data science…",30+ days ago,2021-01-15,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ADvRi4Fhzo6Lhixq24Efpt7RwpjKDyUQihLKB9436vvhUCqFEm-nkW0la8YnoGNEFh8i3JW6ZTXhE4DkVrso5T3Vz8yXJdq2dJLsgTANS_yKbR-JYOMuO2e5aBVxks2k6rMMP9qB20LAKyRlZvk7-84WO46AyQ2moZGjxCJmldcEsitmXLLHDrHWTSj6oJTfGj7mAI6nmw9LKO_H6imTqFAeJfj7R8CnokTwQqGKcqoUW5uzyUdbZqgsRLjifEkM_7oVFLBsN1h6lgTM7nKo-y71J2B6-T9B3BgljGGKI-E7KxxS2dPUwnhk8fBzHxf5IO15o_tK48_Cz0St6gEPZolBpCmX4qzl6gwGDKaKVx71JyVw1I5DB17R2Jxlxj4PNKSGy_eH6PjuoMWhk0lfaMssV7ssULnbVdT0llAbcXFMPUB0w2fQCjj9u5YV1Su2Kzx1y0ZTxWZd1WuR2q3xM0&p=1&fvj=1&vjs=3
Remote - Senior Data Scientist,"$103,000 - $108,000 a year",Vyne Group,Washington State,Remote,,"Support data mapping and program development to support the loading of clinical, claims, registry data, and other healthcare data into our data environments.",3 days ago,2021-01-15,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AluUAHHZw7nkRca9xdEE1jP3JJy_Ya18R29coZEg9TEN4BBt5jDkEaTNJafkelWQCkFTnOOHTwOVAnyYQoI3aQXVbUdq-QwPZCDiBdEtF2nitVHZeCN4nvJC1N6EOaLg2f_dAvrbW7eCBkMKO2sNcgDlIeZ3lwVDL9NlJR2Uaq6lF32tZQTS3FlihIghh_m3U6-y2KRudy1n1foCoeEow-8m1YSYzzV4Tv_FY6tDJCtp0yDNYuipOhSLKZqpOhXJ2zKk2mPJv_5hjQsTnFAnLJwwbtQ3Bs7K06zbLwpdKIIDXulyXG5HFFtZrzrKmvIydayMf4JzweRvAT6NVze_uuVLccmQBiTiXhbrNxmdtCy2zveKf_bn5mqnRLj3Pf9GLJPBG19CnJjd_iduqzo0puCLuE-mWGr7qyZwZGYKtZgk65nhs5Yq1OIRGbzRF5SnusbGaXgyD2sNpCxQQoc8UY&p=2&fvj=1&vjs=3
"Sr. Data Scientist, Institutional Intelligence",,Pearson,"Olympia, WA",Remote,3.7,"Extensive knowledge and experience with database development, statistical techniques, data collection, data warehousing, data mining, data modeling, statistical…",30+ days ago,2021-01-15,https://www.indeed.com/rc/clk?jk=ea7e2bf73029a19b&fccid=915b1c0ee87e5e8a&vjs=3
Epidemiologist 3 – Data Scientist/Informatics Specialist (DOH5171),"$6,691 - $8,782 a month",State of Washington Dept. of Health,"Tumwater, WA",Remote,3.4,"This position possesses a deep level of technical knowledge, including deep learning and machine learning concepts, and is responsible for developing innovative…",30+ days ago,2021-01-15,https://www.indeed.com/rc/clk?jk=340b64357f3a518f&fccid=4bb4a98ffe880354&vjs=3
