job_title,salary,company,location,is_remote,job_rating,job_summary,post_date,extract_date,job_url
Sr. Data Scientist,,Enverus,"Denver, CO",,3.6,"Prior experience developing and maintaining data products.
Build data products to solve problems in the oil and gas industries.",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=c9fde2b2f46a93f7&fccid=ae6e7e80af0b5a8f&vjs=3
Machine Learning Engineer,,"ACTIVISION PUBLISHING, INC","Boulder, CO",,,"MS in Computer Science/Engineering, Machine Learning, Data Science, Physics, Mathematics, or other engineering/scientific area; or Bachelors + 2 years industry…",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=09f4b459d5d556bd&fccid=1ba7e976d2c7c885&vjs=3
"Head of Sales & Business Development - AI, Data Science, Commission, Equity",,Xen.ai,"Denver, CO",Remote,,"Xen.AI is looking for Head of Sales & Business Development - AI & Machine Learning solutions, who can bring in AI, Machine Learning, Deep Learning and Data…",7 days ago,2021-01-10,https://www.indeed.com/company/Xen.ai/jobs/Head-Sales-Business-Development-75171807e4cc95b3?fccid=fbe5a7e5accb1eb2&vjs=3
Data Architect,"$102,000 - $140,000 a year","CoorsTek, Inc.","Golden, CO",,3.2,"Leverages data science tools and techniques in analyzing large data sets, such as manufacturing IOT data, that will enable development of custom models and…",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=6c805e0bffbae20e&fccid=234f6d6a77ec17fb&vjs=3
Performance Engineer,,Apple,"Boulder, CO",,4.2,"In-depth knowledge of tools and techniques for analyzing and benchmarking of operating systems, application/algorithm performance.",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=d949f10e2cf048a5&fccid=c1099851e9794854&vjs=3
"Senior Machine Learning Scientist, Natural Language Processing",,SoundHound Inc.,"Boulder, CO",,,"You have publications or research work in applying deep learning methods to natural language processing.
You are adept at machine learning algorithms.",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=27bfc6d8bde3a76f&fccid=80413c126d4e4312&vjs=3
Data Scientist,,Sentinel,"Denver, CO",,3.5,"We are looking for experienced data scientists to join our team.
Proficiency with machine learning, predictive analytics modeling and artificial intelligence…",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=d2f63aa9bcc2117f&fccid=c2ac3734cc3a01c6&vjs=3
Data Architect,"$100,000 - $137,000 a year",CoorsTek,"Golden, CO",Temporarily remote,3.2,"Leverages data science tools and techniques in analyzing large data sets, such as manufacturing IOT data, that will enable development of custom models and…",25 days ago,2021-01-10,https://www.indeed.com/company/CoorsTek/jobs/Data-Architect-d4026a96ff713151?fccid=234f6d6a77ec17fb&vjs=3
Sr. Data Science Manager - Cortex Data Science,,Twitter,"Boulder, CO",,4.1,"Experience with one or more of the following in an applied setting: developing modelling frameworks to understand customers and their behaviours, building…",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=0b8780c5633d9495&fccid=7a3824693ee1074b&vjs=3
Machine Learning Engineer,,E Source Companies Llc,"Boulder, CO",,,"The ideal candidate will have experience programming in Python and R, developing reusable Python and R packages, knowledgeable of software design patterns and…",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=c02267f10b4b702e&fccid=2a5d204d1a2df598&vjs=3
Scientist 1 - Data Reviewer - Analytical Formulation Sciences,,KBI Biopharma,"Boulder, CO",,2.6,"Maintains familiarity and professional expertise through familiarity with scientific literature.
With a high focus on data quality and integrity to ensure…",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=4a71683b3b518888&fccid=bf58a5b90bea7c32&vjs=3
Data Science Engineer,,OpenTable,"Denver, CO",,4.1,"Deep understanding of data structures and OO design.
Experience building highly scalable and highly available systems.
Deep understanding of the JVM.",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=25b2d922b7ea03c7&fccid=5263009547a8ce19&vjs=3
"Staff, BI Analyst, Data Scientist - Business Intelligence",,Twilio,"Denver, CO",,3.8,"Strong in advanced analytics and machine learning, such as predictive analytics, regression, hypothesis testing, causal analysis.",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=ef8186e000de4d19&fccid=2cd10564780b27e2&vjs=3
Data Scientist,,ICR,"Denver, CO",,3.6,"These funds are available immediately and can be used to reimburse expenses such as health insurance, medical expenses, paid time off, elected training and an…",30+ days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=95ada76c12f974ef&fccid=f443114cfea84035&vjs=3
Graduate Research Internship – Machine Learning for Wind Farm Siting,"$39,600 - $63,500 a year",National Renewable Energy Laboratory,"Boulder, CO",,3.8,"The successful candidate will collaborate with NREL staff in the development and application of cutting-edge machine learning techniques (e.g., reinforcement…",27 days ago,2021-01-10,https://www.indeed.com/rc/clk?jk=1a26678b4cd665b7&fccid=b4ae64835618776c&vjs=3
Decision Scientist,,NakedWines.com,"Denver, CO",,4.4,"5+ years of industry experience in management consulting, advanced analytics, data science, or related roles.
You are able to work legally in the United States.",30+ days ago,2021-01-10,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B8yzXerUj9WcLHc8irLhMb8zAi8-5j9IEQ6sM2GT6ixel2nkDDCZNNX2yPg8V9Uvwut0xDGBPTxkZgIB_9wrhWeMlcUm0inYVwLx2ObW8PLXLrc5cXLf3iHG7mQ3MTIGNwnI8TMuGLamMQadPOOQB7eJfsadAKV3ELwNKjlX9HSYFWmAfzWaczrw9ZJrWhDyEplBXZcXl09-WWospwwUxbNEQEUr4mNsAUgYih4amoQBC50HD1iucpTcpquIItqqrSeA_SupIuvrtA_YBJz_ARuNe7UwEyCNgNZTZ1zzC0H-_crRi0v_psyRy4ZLrDvec2-NwJMv8yyR9x2oO8bporldlJ7msQGsHDc2Zdn_5I-bJvNsbnvy8cN9hVEEI6z_qQPu1yG_AjPYqgiMespkuxO-KF--9FROrtUTWelenurH8yntelCiC6PdaawxPpRPxdhDfh02oy8g==&p=10&fvj=0&vjs=3
Data Scientist,,Sourceability,United States,Remote,5.0,"We are seeking a hands-on Senior Data Scientist to skillfully apply mathematics, statistical analysis, machine learning, prediction, and other data science…",30+ days ago,2021-01-10,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ADvRi4Fhzo6Lhixq24Efpt7RwpjKDyUQihLKB9436vvhUCqFEm-nkW0la8YnoGNEFh8i3JW6ZTXhE4DkVrso5T3Vz8yXJdq2dJLsgTANS_yKbR-JYOMuO2e5aBVxks2k6rMMP9qB20LAKyRlZvk7-84WO46AyQ2moZGjxCJmldcEsitmXLLHDrJzXL9IWTlV-_4WtRrn_ysUXC7MrIV0uvxoE4KZwSEKlEaMVfzBNOI-GSxSi9vHsNxzJqvSuBPurLniwspitRp2pdQl4DK7Szul4BLoHesx59r9ciaJP6-Qi04JYpQHY9PJhTNsnSzNV8mfTMzCXwbPNFUF9J8t7rWbihHVP-xVQYNpPiCilzNiN81e39_K5muwxUHXZ5CiLhVweJWen3ZErhGJr0-QUAr7ApvDZFgSYp7fd_znYvpEPjEX_Z1tGMH9VVayf-MeqHfsRVeEgYT3jqLWv3Vm_Q&p=11&fvj=1&vjs=3
